2,1
21,2,2,2,2,2,2,21,21,2
21,2,2,2,2,2,21,2,2,2
3,21,2,21,2,21,2,2,2,3
21,2,2,2,21,2,2,3,2,2
2,2,21,2,2,2,2,21,2,21
2,3,2,21,2,2,2,2,2,2
21,2,2,2,2,2,2,21,2,3
2,2,21,2,2,2,21,2,2,2
3,21,2,2,2,21,3,3,21,2
2,2,21,21,3,2,21,2,21,2
10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0
