0,1
21,21,0,0,0,0,0,0,0,0
21,21,0,0,21,21,8,8,8,8
21,21,0,6,21,21,8,8,8,8
21,21,0,0,0,0,8,8,8,8
21,21,0,0,0,0,8,8,8,21
21,21,0,0,0,0,8,8,8,8
21,21,0,0,0,0,8,8,8,8
21,21,0,0,21,21,8,8,8,8
21,21,0,0,21,21,8,8,8,8
21,21,0,0,0,0,0,0,0,0
10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0
0,0,0,0,4,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,2,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,2,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0
0,0,0
