0,1
1,1,1,3,1,1,1,3,1,1
1,1,1,3,1,1,1,3,1,1
0,0,0,3,0,0,0,3,0,0
0,0,0,3,0,0,0,3,0,0
1,1,1,3,1,1,1,3,1,1
1,1,1,3,1,1,1,3,1,1
0,0,0,3,0,0,0,3,0,0
0,0,0,3,0,0,0,3,0,0
1,1,1,3,1,1,1,3,1,1
1,1,1,3,1,1,1,3,1,1
8
0,0,0,0,0,0,0,0,0,0
0,13,14,0,14,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,14,13,0,0,13,0,0,14,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,13,0,0,13,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0
3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0
0,0,0
