8,8
2,21,2,2,2,2,21,2,2,2
2,2,2,21,2,2,2,2,2,2
2,2,21,2,2,2,2,2,21,2
21,2,2,2,21,2,2,2,2,2
2,2,2,2,2,2,21,2,21,2
2,2,21,2,2,2,2,21,2,2
2,2,2,2,2,2,2,2,21,2
2,2,2,2,2,2,2,21,2,2
2,2,2,2,21,2,2,2,21,2
2,21,2,2,2,21,2,2,2,21
10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0
