4,0
3,3,3,3,3,3,3,3,3,3
3,21,3,3,3,3,21,3,3,3
21,21,21,21,21,3,3,3,3,3
3,21,21,3,3,21,3,3,3,3
21,21,21,21,3,3,3,3,3,3
3,3,3,21,3,3,21,3,8,21
3,3,21,6,3,3,3,3,3,3
3,3,3,21,3,21,3,3,3,3
3,3,3,6,3,21,3,3,3,3
3,3,3,21,3,3,3,3,3,3
10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0
0,0,13,0,0,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,0,0,0,0
0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0
