1,0
15,15,15,15,16,16,15,15,15,16
15,15,15,15,16,16,16,15,16,16
15,15,15,15,16,16,16,16,16,16
0,0,0,0,16,16,16,16,16,16
0,0,0,0,16,16,16,16,16,16
0,0,0,0,16,16,16,16,16,16
15,15,15,15,16,16,16,15,16,16
15,15,15,15,16,16,16,15,15,15
15,15,15,15,16,16,16,15,15,15
15,15,15,15,16,16,16,15,15,15
2
0,0,0,0,0,0,0,14,14,0
0,0,0,0,0,0,0,14,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0
10,10,0,2,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0
0,0,0
