4,0
21,21,21,21,21,21,21,2,21,21
21,21,2,21,21,21,2,21,21,21
21,21,21,21,2,21,21,21,21,21
2,21,21,2,2,21,21,2,21,2
21,2,21,21,21,21,2,21,21,21
21,21,2,21,21,21,21,21,21,21
21,2,21,21,21,2,21,21,21,21
21,2,21,2,21,2,21,21,2,21
2,21,21,21,21,21,21,21,2,21
21,21,21,2,21,21,2,21,21,21
10
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0
0,12,0,0,12,0,0,0,0,0
0,0,0,0,0,0,0,12,12,0
0,12,0,0,0,12,0,0,12,0
0,0,0,0,0,0,0,0,0,0
0,0,12,0,0,12,0,12,12,0
0,0,0,12,0,0,0,0,0,12
0,0,0,0,12,0,0,0,12,0
12,0,12,0,0,0,0,0,0,0
0,0,0,0,0,12,0,0,0,12
0,12,0,0,0,0,0,12,0,0
0,0,0
